date,close,ma200,ahr999,quantile5y,windowKind
2020-04-17,7027.55,8019.996649999998,0.48663467915381303,0.20747422680412372,expanding
2020-04-18,7248.6,8014.777449999999,0.5173338864995188,0.22651222651222652,expanding
2020-04-19,7120.74,8008.581449999998,0.49892320763332715,0.2120822622107969,expanding
2020-04-20,6826.83,8001.595799999999,0.45833780703677407,0.17458279845956354,expanding
2020-04-21,6841.37,7995.116999999999,0.4600135964812122,0.17692307692307693,expanding
2020-04-22,7125.14,7990.111749999999,0.4985728814867447,0.21382842509603073,expanding
2020-04-23,7482.39,7988.252449999999,0.5491729265914872,0.2672634271099744,expanding
2020-04-24,7505,7984.826999999998,0.5519525778970417,0.26947637292464877,expanding
2020-04-25,7538.67,7981.678399999999,0.5563485222398855,0.27168367346938777,expanding
2020-04-26,7693.1,7977.340199999999,0.5788716803977603,0.28152866242038216,expanding
2020-04-27,7774.62,7973.42315,0.5906596485605388,0.28498727735368956,expanding
2020-04-28,7738.98,7970.82555,0.5846206850864126,0.2846251588310038,expanding
2020-04-29,8778.57,7973.217949999999,0.7509488543662789,0.3362944162436548,expanding
2020-04-30,8620,7974.9429,0.7228862236913489,0.320659062103929,expanding
2020-05-01,8826.96,7977.336700000001,0.756718059328786,0.3468354430379747,expanding
2020-05-02,8972.05,7981.400500000001,0.7802985941278052,0.36536030341340076,expanding
2020-05-03,8894.16,7985.9126,0.7652950119511654,0.35984848484848486,expanding
2020-05-04,8871.96,7989.919500000001,0.760024261874638,0.3493064312736444,expanding
2020-05-05,9021.83,7995.293600000001,0.7842831241991599,0.3677581863979849,expanding
2020-05-06,9142.92,8001.268150000001,0.8037416386559049,0.38742138364779877,expanding
2020-05-07,9986.4,8010.0833999999995,0.9564756646451029,0.5100502512562815,expanding
2020-05-08,9800.01,8018.097100000001,0.9188878644651427,0.48306148055207027,expanding
2020-05-09,9539.4,8025.694100000001,0.8686167422527468,0.449874686716792,expanding
2020-05-10,8722.77,8031.974850000001,0.7246748992971689,0.31789737171464333,expanding
2020-05-11,8561.52,8037.7204,0.6966485819393685,0.3075,expanding
2020-05-12,8810.79,8038.499250000001,0.7366954003973258,0.3233458177278402,expanding
2020-05-13,9309.37,8038.896100000001,0.8212320327881388,0.40648379052369077,expanding
2020-05-14,9791.98,8040.206350000001,0.9071606033000843,0.47696139476961397,expanding
2020-05-15,9316.42,8040.762750000002,0.819973817550444,0.4054726368159204,expanding
2020-05-16,9381.27,8040.631000000002,0.8302734987545676,0.4186335403726708,expanding
2020-05-17,9680.04,8043.257600000001,0.8824689468273621,0.4627791563275434,expanding
2020-05-18,9733.93,8046.223000000001,0.8907394659807262,0.46592317224287483,expanding
2020-05-19,9775.53,8048.942600000001,0.8968038850032525,0.47029702970297027,expanding
2020-05-20,9511.43,8050.05215,0.8476920965151561,0.43510506798516685,expanding
2020-05-21,9068.65,8049.421850000001,0.7695829658078035,0.3592592592592593,expanding
2020-05-22,9170,8048.305100000001,0.7858848138423647,0.36744759556103573,expanding
2020-05-23,9179.15,8047.65755,0.7864118585273059,0.3694581280788177,expanding
2020-05-24,8720.34,8044.564,0.7090372144806334,0.3111931119311193,expanding
2020-05-25,8900.35,8042.9847500000005,0.7377205383299973,0.32063882063882065,expanding
2020-05-26,8841.18,8043.321999999999,0.7268927708097679,0.3165644171779141,expanding
2020-05-27,9204.07,8045.295300000001,0.7864909206592744,0.37254901960784315,expanding
2020-05-28,9575.89,8047.9774,0.84984184141636,0.4418604651162791,expanding
2020-05-29,9427.07,8051.446400000002,0.8221232833584837,0.41075794621026895,expanding
2020-05-30,9697.72,8055.8253,0.8683156096074951,0.45787545787545786,expanding
2020-05-31,9448.27,8059.18105,0.822722107442538,0.4121951219512195,expanding
2020-06-01,10200.77,8066.9515,0.956725219984693,0.5249695493300852,expanding
2020-06-02,9518.04,8072.183050000001,0.8312395937549083,0.4233576642335766,expanding
2020-06-03,9666.24,8078.05915,0.8555036196212311,0.4459295261239368,expanding
2020-06-04,9789.06,8084.49245,0.8754566783062124,0.4684466019417476,expanding
2020-06-05,9621.16,8091.6624,0.8437512135968052,0.4387878787878788,expanding
2020-06-06,9666.3,8099.3257,0.8496908959110963,0.4406779661016949,expanding
2020-06-07,9746.99,8107.570600000002,0.8618500975491546,0.4534461910519952,expanding
2020-06-08,9782.01,8118.341950000002,0.8656903722590735,0.45893719806763283,expanding
2020-06-09,9772.43,8130.862950000002,0.8614590811403923,0.45235223160434257,expanding
2020-06-10,9885,8143.730100000002,0.8787972999671848,0.472289156626506,expanding
2020-06-11,9280.4,8155.6157,0.7723748111286972,0.3561973525872443,expanding
2020-06-12,9465.13,8167.393500000001,0.8011503414624115,0.38221153846153844,expanding
2020-06-13,9473.34,8178.9795,0.8002846406730081,0.3817527010804322,expanding
2020-06-14,9342.1,8188.147400000001,0.7763076857943714,0.35731414868105515,expanding
2020-06-15,9426.02,8198.18005,0.7882483732987038,0.37005988023952097,expanding
2020-06-16,9525.59,8207.109600000002,0.8029912444603805,0.38636363636363635,expanding
2020-06-17,9465.14,8216.725850000003,0.7907990845834885,0.3739545997610514,expanding
2020-06-18,9386.32,8226.703000000001,0.7756566256968723,0.3556085918854415,expanding
2020-06-19,9310.23,8236.782750000002,0.7611350271862285,0.34088200238379024,expanding
2020-06-20,9358.95,8247.11395,0.7670872967689385,0.35,expanding
2020-06-21,9294.69,8257.615800000001,0.7545740313540859,0.33055885850178357,expanding
2020-06-22,9685.69,8269.099250000001,0.8171164522095703,0.4014251781472684,expanding
2020-06-23,9624.89,8279.58635,0.8047452189444314,0.3926453143534994,expanding
2020-06-24,9296.49,8288.62775,0.7489028499811919,0.3222748815165877,expanding
2020-06-25,9249.49,8297.32465,0.7395411631803884,0.31479289940828403,expanding
2020-06-26,9162.21,8306.4425,0.7238443357078671,0.30260047281323876,expanding
2020-06-27,9012,8315.38185,0.6985781093360439,0.29161747343565525,expanding
2020-06-28,9116.35,8324.9136,0.7130372811528026,0.3007075471698113,expanding
2020-06-29,9192.56,8334.886,0.723133707259071,0.303886925795053,expanding
2020-06-30,9138.55,8344.286350000002,0.7128631822479308,0.3,expanding
2020-07-01,9232,8355.126100000001,0.725562790708115,0.3078730904817861,expanding
2020-07-02,9086.54,8364.96585,0.7010759952676224,0.29107981220657275,expanding
2020-07-03,9058.26,8375.798550000001,0.6948505937535755,0.28839390386869873,expanding
2020-07-04,9135.46,8388.35675,0.7047062000173989,0.29859484777517564,expanding
2020-07-05,9069.41,8397.31465,0.6928480262102396,0.28654970760233917,expanding
2020-07-06,9344.2,8408.28415,0.7334889070253932,0.31542056074766356,expanding
2020-07-07,9257.39,8418.631949999999,0.7180402008419547,0.3057176196032672,expanding
2020-07-08,9436.06,8430.1485,0.7439709048752652,0.32867132867132864,expanding
2020-07-09,9232.43,8438.803449999998,0.7104896152491379,0.30151338766006985,expanding
2020-07-10,9288.34,8448.659699999998,0.7172851899750505,0.3058139534883721,expanding
2020-07-11,9234.03,8458.551,0.7071102293687497,0.29849012775842043,expanding
2020-07-12,9302.75,8469.041599999999,0.7157908853831922,0.3051044083526682,expanding
2020-07-13,9242.62,8479.2447,0.7047386671662665,0.29779837775202783,expanding
2020-07-14,9255.85,8489.25025,0.7049459826107245,0.2986111111111111,expanding
2020-07-15,9197.6,8498.65755,0.6943667190158779,0.2855491329479769,expanding
2020-07-16,9133.72,8507.38495,0.683104688476545,0.2806004618937644,expanding
2020-07-17,9154.32,8516.92655,0.684471163270076,0.28143021914648214,expanding
2020-07-18,9170.28,8526.801800000001,0.6851141887928499,0.28225806451612906,expanding
2020-07-19,9208.99,8536.8425,0.6891422438266881,0.28423475258918296,expanding
2020-07-20,9160.78,8547.817850000001,0.6801271803085942,0.2793103448275862,expanding
2020-07-21,9390,8558.043050000002,0.7127474755849095,0.30884041331802525,expanding
2020-07-22,9518.16,8568.8633,0.7303993652559809,0.32454128440366975,expanding
2020-07-23,9603.27,8580.0859,0.7415202486042968,0.33676975945017185,expanding
2020-07-24,9537.8,8588.984900000001,0.7296756773482911,0.32379862700228834,expanding
2020-07-25,9700.42,8596.760600000001,0.7530444070929558,0.35085714285714287,expanding
2020-07-26,9931.54,8606.138400000002,0.7874054366630823,0.3926940639269406,expanding
2020-07-27,11029.96,8622.199400000001,0.9680609397746459,0.56442417331813,expanding
2020-07-28,10906.27,8635.745650000003,0.9436805760309299,0.541002277904328,expanding
2020-07-29,11100.53,8651.148250000002,0.9745085858876501,0.5688282138794084,expanding
2020-07-30,11099.61,8665.721400000002,0.9713650627616214,0.5659090909090909,expanding
2020-07-31,11335.46,8681.847000000002,1.0098057566946759,0.601589103291714,expanding
2020-08-01,11801.17,8696.802800000001,1.0910941703139878,0.6700680272108843,expanding
2020-08-02,11071.35,8708.052500000002,0.9577497357463672,0.5549263873159683,expanding
2020-08-03,11219.81,8720.551500000003,0.98084257389303,0.5723981900452488,expanding
2020-08-04,11191.97,8731.944950000003,0.9733629644555761,0.5661016949152542,expanding
2020-08-05,11744.91,8746.0897,1.068707384995535,0.654627539503386,expanding
2020-08-06,11762.46,8761.3935,1.0685558960733865,0.6538895152198422,expanding
2020-08-07,11594.23,8776.152900000001,1.0350340955259842,0.6272522522522522,expanding
2020-08-08,11761.41,8791.2798,1.061800034377667,0.6479190101237345,expanding
2020-08-09,11681.68,8806.2764,1.0442284990913795,0.6337078651685393,expanding
2020-08-10,11892.92,8823.7184,1.0787080648533471,0.6666666666666666,expanding
2020-08-11,11392.08,8838.4838,0.9867526924743013,0.5751121076233184,expanding
2020-08-12,11564.33,8854.60255,1.0135694863112414,0.6035834266517357,expanding
2020-08-13,11780,8870.42755,1.0484058251227528,0.6364653243847874,expanding
2020-08-14,11760.54,8884.6924,1.0418313435000748,0.6301675977653631,expanding
2020-08-15,11852.4,8897.083349999999,1.0552424696544973,0.640625,expanding
2020-08-16,11911,8910.1307,1.0626784390387345,0.6510590858416946,expanding
2020-08-17,12281.13,8923.9703,1.1264459282534665,0.6937639198218263,expanding
2020-08-18,11945.01,8936.9309,1.062622234638238,0.6484983314794216,expanding
2020-08-19,11754.59,8948.7808,1.0262376890587466,0.6144444444444445,expanding
2020-08-20,11853.55,8961.391000000001,1.0406891842669543,0.6259711431742508,expanding
2020-08-21,11531.34,8972.586500000001,0.9823005198963916,0.5643015521064302,expanding
2020-08-22,11662.96,8984.916200000001,1.0020953152226584,0.5880398671096345,expanding
2020-08-23,11648.13,8995.096650000001,0.997046084635327,0.5807522123893806,expanding
2020-08-24,11748.2,9004.97765,1.011747104864217,0.5977900552486188,expanding
2020-08-25,11318.42,9012.501100000001,0.9370044775186253,0.5209713024282561,expanding
2020-08-26,11461.43,9020.333,0.958680750244528,0.5446527012127894,expanding
2020-08-27,11330.38,9026.22615,0.9349866822221464,0.5198237885462555,expanding
2020-08-28,11526.91,9034.60155,0.9654801396316118,0.5489548954895489,expanding
2020-08-29,11465.84,9040.815349999999,0.953311206474752,0.5307692307692308,expanding
2020-08-30,11711.16,9047.73885,0.992417593963542,0.5784851811196488,expanding
2020-08-31,11649.51,9054.838249999999,0.9798815551916624,0.5592105263157895,expanding
2020-09-01,11921.97,9062.726299999998,1.0239542833270785,0.6133625410733844,expanding
2020-09-02,11388.54,9070.1454,0.9323302923882147,0.513129102844639,expanding
2020-09-03,10140.85,9071.263299999999,0.7381312377596106,0.31693989071038253,expanding
2020-09-04,10446.25,9074.964549999999,0.7818678798921365,0.36899563318777295,expanding
2020-09-05,10166.69,9074.974450000002,0.7395647601571993,0.321701199563795,expanding
2020-09-06,10256.2,9078.2865,0.7513402467646804,0.3333333333333333,expanding
2020-09-07,10373.44,9082.1716,0.7672355681968639,0.3601741022850925,expanding
2020-09-08,10126.65,9084.4196,0.7299828279616378,0.30869565217391304,expanding
2020-09-09,10219.2,9087.261299999998,0.7421377909092068,0.3257328990228013,expanding
2020-09-10,10336.87,9089.263649999999,0.7581215625886898,0.3470715835140998,expanding
2020-09-11,10387.89,9092.922449999998,0.764269367404863,0.35861321776814736,expanding
2020-09-12,10440.92,9098.547849999997,0.770560358079974,0.3658008658008658,expanding
2020-09-13,10332.83,9106.28575,0.7530166816623759,0.3372972972972973,expanding
2020-09-14,10671.77,9115.528549999999,0.8013174358531844,0.4006479481641469,expanding
2020-09-15,10785.31,9125.990549999999,0.8164040606215249,0.41316073354908306,expanding
2020-09-16,10954.01,9138.142549999999,0.839875192201272,0.4482758620689655,expanding
2020-09-17,10939.99,9150.1831,0.835482062315704,0.4402583423035522,expanding
2020-09-18,10933.39,9160.27385,0.8324172564056409,0.43870967741935485,expanding
2020-09-19,11080.65,9171.87675,0.8527447273750269,0.46186895810955964,expanding
2020-09-20,10920.28,9182.7238,0.826132808286322,0.4313304721030043,expanding
2020-09-21,10417.22,9189.536499999998,0.7501897258097691,0.3290460878885316,expanding
2020-09-22,10529.61,9196.52515,0.76483754342216,0.35867237687366166,expanding
2020-09-23,10241.46,9203.299149999999,0.7220313868357082,0.29518716577540105,expanding
2020-09-24,10736.32,9216.814199999999,0.791249685228368,0.391025641025641,expanding
2020-09-25,10686.67,9230.598199999997,0.7817109511732788,0.37353255069370334,expanding
2020-09-26,10728.6,9244.768399999997,0.7855778188230702,0.3763326226012793,expanding
2020-09-27,10774.25,9258.967049999997,0.7899847960775844,0.38977635782747605,expanding
2020-09-28,10696.12,9288.447649999998,0.7750411151041156,0.3680851063829787,expanding
2020-09-29,10840.48,9314.757049999997,0.7927735452352626,0.3953241232731137,expanding
2020-09-30,10776.59,9342.779699999996,0.7800433095166335,0.37154989384288745,expanding
2020-10-01,10619.13,9369.068849999996,0.7542618370195705,0.3372216330858961,expanding
2020-10-02,10570.4,9396.775999999996,0.7441378297248283,0.3220338983050847,expanding
2020-10-03,10542.06,9422.923099999996,0.7370952212574572,0.30793650793650795,expanding
2020-10-04,10666.63,9449.291049999996,0.7514887955345623,0.3308668076109937,expanding
2020-10-05,10792.21,9472.440249999996,0.7663643813884784,0.3611404435058078,expanding
2020-10-06,10599.66,9494.396749999996,0.7365499078623208,0.3059071729957806,expanding
2020-10-07,10666.39,9516.793799999996,0.7430864741075899,0.321390937829294,expanding
2020-10-08,10925.57,9542.340699999995,0.7764937004132484,0.37473684210526315,expanding
2020-10-09,11050.64,9565.257349999994,0.7913936065888495,0.39957939011566773,expanding
2020-10-10,11293.22,9587.999849999995,0.8234395405842527,0.4380252100840336,expanding
2020-10-11,11369.02,9611.457799999996,0.8313634322064872,0.45015739769150054,expanding
2020-10-12,11528.25,9635.412249999996,0.851531446292848,0.47379454926624737,expanding
2020-10-13,11420.56,9660.719499999996,0.8323764463852953,0.450261780104712,expanding
2020-10-14,11417.89,9686.625699999997,0.8286364241015381,0.4435146443514644,expanding
2020-10-15,11505.12,9714.744199999997,0.8377728362818007,0.45977011494252873,expanding
2020-10-16,11319.32,9739.368899999996,0.80778511368641,0.4133611691022965,expanding
2020-10-17,11360.2,9764.117699999997,0.8104677141679986,0.41501564129301355,expanding
2020-10-18,11503.14,9788.418799999996,0.8278048366879882,0.44375,expanding
2020-10-19,11751.47,9813.205699999997,0.860581961991203,0.48491155046826223,expanding
2020-10-20,11909.99,9839.085149999995,0.8804364580297906,0.5051975051975052,expanding
2020-10-21,12780.96,9868.704999999994,1.0095040341703727,0.6157840083073728,expanding
2020-10-22,12968.52,9899.683699999994,1.03469477418187,0.6441908713692946,expanding
2020-10-23,12923.07,9927.649549999995,1.0231735438017064,0.6310880829015544,expanding
2020-10-24,13111.73,9957.221599999995,1.0487160382970755,0.6594202898550725,expanding
2020-10-25,13028.83,9985.559349999994,1.0311608172644016,0.640124095139607,expanding
2020-10-26,13052.19,10014.402599999994,1.030485073137899,0.6384297520661157,expanding
2020-10-27,13636.17,10048.288849999994,1.1194503347964995,0.7100103199174407,expanding
2020-10-28,13266.4,10080.236699999994,1.054775075994197,0.6618556701030928,expanding
2020-10-29,13455.7,10112.996249999993,1.0801139651400742,0.6920700308959835,expanding
2020-10-30,13560.1,10146.607199999993,1.0918282587731065,0.698559670781893,expanding
2020-10-31,13791,10181.218699999994,1.1239677204744003,0.7142857142857143,expanding
2020-11-01,13761.5,10216.919999999995,1.1137468140883393,0.7053388090349076,expanding
2020-11-02,13549.37,10249.157149999995,1.0748254406384417,0.6861538461538461,expanding
2020-11-03,14023.53,10284.137049999996,1.1459029222909534,0.7254098360655737,expanding
2020-11-04,14144.01,10318.614099999995,1.160213629784333,0.7287615148413511,expanding
2020-11-05,15590.02,10360.960499999996,1.401912553315559,0.7934560327198364,expanding
2020-11-06,15579.92,10404.725949999996,1.3923259191073807,0.7916241062308478,expanding
2020-11-07,14818.3,10444.610599999996,1.2530236398428936,0.7510204081632653,expanding
2020-11-08,15475.1,10486.360399999996,1.3592854888889139,0.7859327217125383,expanding
2020-11-09,15328.41,10525.590499999998,1.3268755593629706,0.7759674134419552,expanding
2020-11-10,15297.21,10564.551549999996,1.3148308629132046,0.7731434384537131,expanding
2020-11-11,15684.24,10605.279399999998,1.3750406241548432,0.7876016260162602,expanding
2020-11-12,16291.86,10648.273199999998,1.475662906703472,0.8071065989847716,expanding
2020-11-13,16320.7,10691.003599999996,1.472985771901028,0.8062880324543611,expanding
2020-11-14,16070.45,10732.660949999998,1.4207011168649255,0.7963525835866262,expanding
2020-11-15,15957,10768.553099999997,1.3941641770706774,0.7904858299595142,expanding
2020-11-16,16713.57,10809.020949999998,1.5217234599971872,0.8149646107178968,expanding
2020-11-17,17659.38,10853.183049999998,1.689633138079579,0.8646464646464647,expanding
2020-11-18,17776.12,10897.203399999999,1.7028353767717623,0.8657921291624622,expanding
2020-11-19,17802.82,10941.746699999996,1.6987129065339488,0.8639112903225806,expanding
2020-11-20,18655.67,10990.665249999995,1.8545654493902841,0.8962739174219537,expanding
2020-11-21,18703.8,11039.075099999993,1.8534761054813724,0.8953722334004024,expanding
2020-11-22,18414.43,11085.432649999995,1.7866503282108832,0.878391959798995,expanding
2020-11-23,18368,11127.340649999995,1.7685763538672752,0.8755020080321285,expanding
2020-11-24,19160.01,11174.140649999994,1.913747893977398,0.8996990972918756,expanding
2020-11-25,18719.11,11220.039199999992,1.8167680749186987,0.8867735470941884,expanding
2020-11-26,17149.47,11262.172699999996,1.5171164000817672,0.8068068068068068,expanding
2020-11-27,17139.52,11305.062699999995,1.5075799694349836,0.805,expanding
2020-11-28,17719.85,11349.607999999997,1.6029195355593029,0.8261738261738262,expanding
2020-11-29,18184.99,11393.986099999998,1.6793435903522125,0.8552894211576846,expanding
2020-11-30,19695.87,11443.50555,1.9588316512860817,0.9102691924227319,expanding
2020-12-01,18764.96,11490.748249999999,1.7683560620407295,0.8725099601593626,expanding
2020-12-02,19204.09,11539.86235,1.8417326628995776,0.8905472636815921,expanding
2020-12-03,19421.9,11588.57165,1.8733133100294936,0.8956262425447317,expanding
2020-12-04,18650.52,11633.1546,1.7185357619955584,0.8619662363455809,expanding
2020-12-05,19147.66,11680.015249999999,1.8016880762799006,0.8809523809523809,expanding
2020-12-06,19359.4,11729.2551,1.831565709158831,0.88800792864222,expanding
2020-12-07,19166.9,11779.74635,1.785231938199121,0.8722772277227723,expanding
2020-12-08,18324.11,11825.516899999999,1.6231935088109863,0.8219584569732937,expanding
2020-12-09,18541.28,11872.327549999998,1.653126757874123,0.83399209486166,expanding
2020-12-10,18254.63,11919.999,1.5938613353500584,0.8114511352418559,expanding
2020-12-11,18036.53,11965.679899999997,1.5479876767058691,0.8007889546351085,expanding
2020-12-12,18808.69,12015.517449999996,1.6741403832465618,0.8453201970443349,expanding
2020-12-13,19174.99,12065.372049999996,1.7304749310819685,0.8612204724409449,expanding
2020-12-14,19273.14,12113.858299999996,1.7389088554750476,0.8623402163225172,expanding
2020-12-15,19426.43,12163.855099999997,1.757065147063829,0.8664047151277013,expanding
2020-12-16,21335.52,12222.044099999997,2.1064667550990275,0.9371933267909716,expanding
2020-12-17,22797.16,12288.788549999997,2.3887100231797227,0.9656862745098039,expanding
2020-12-18,23107.39,12353.32165,2.4380813831236425,0.9666993143976493,expanding
2020-12-19,23821.61,12424.839499999996,2.5727694828115837,0.974559686888454,expanding
2020-12-20,23455.52,12493.785899999999,2.4772220131134506,0.9696969696969697,expanding
2020-12-21,22719.71,12558.439149999998,2.3091827773943754,0.958984375,expanding
2020-12-22,23810.79,12629.3873,2.518682460525272,0.9697560975609756,expanding
2020-12-23,23232.76,12697.219599999997,2.381885530586528,0.9610136452241715,expanding
2020-12-24,23729.2,12767.13065,2.4678612748418653,0.9678675754625121,expanding
2020-12-25,24712.47,12841.78295,2.6575100607010516,0.9785992217898832,expanding
2020-12-26,26493.39,12925.387750000002,3.030537273396426,0.989310009718173,expanding
2020-12-27,26281.66,13007.371050000002,2.9595422635604405,0.987378640776699,expanding
2020-12-28,27079.41,13096.366100000003,3.116424115987682,0.9903006789524733,expanding
2020-12-29,27385,13185.965450000003,3.16128124529238,0.9912790697674418,expanding
2020-12-30,28875.54,13282.976450000002,3.4844572995257566,0.9961277831558567,expanding
2020-12-31,28923.63,13380.884100000001,3.4658676957922516,0.995164410058027,expanding
2021-01-01,29331.69,13480.412450000002,3.5333218088826013,0.996135265700483,expanding
2021-01-02,32178.33,13593.676150000003,4.211370237092819,1,expanding
2021-01-03,33000.05,13711.3507,4.385343006904916,1,expanding
2021-01-04,31988.71,13824.36265,4.081542752828529,0.9980732177263969,expanding
2021-01-05,33949.53,13947.559149999997,4.550581218579227,1,expanding
2021-01-06,36769.36,14084.6112,5.278937190628622,1,expanding
2021-01-07,39432.28,14235.299149999999,5.998990786357517,1,expanding
2021-01-08,40582.81,14389.784749999999,6.277588985443681,1,expanding
2021-01-09,40088.22,14542.1014,6.05328867536291,0.9990412272291467,expanding
2021-01-10,38150.02,14686.369050000001,5.421036163358391,0.9971264367816092,expanding
2021-01-11,35404.47,14817.143950000003,4.621481534120043,0.9952153110047847,expanding
2021-01-12,34051.24,14941.589100000005,4.233709535100732,0.9923518164435946,expanding
2021-01-13,37371.38,15083.386000000004,5.044916680836542,0.9952244508118434,expanding
2021-01-14,39144.5,15233.526750000003,5.473162385633429,0.9971374045801527,expanding
2021-01-15,36742.22,15371.275050000004,4.772446152478319,0.9933269780743565,expanding
2021-01-16,35994.98,15505.557200000005,4.534606671392904,0.9904761904761905,expanding
2021-01-17,35828.61,15638.540250000004,4.448667508066019,0.9895337773549001,expanding
2021-01-18,36631.27,15776.263900000002,4.6035119531984625,0.9914448669201521,expanding
2021-01-19,35891.49,15910.430050000003,4.376368863951967,0.9867046533713201,expanding
2021-01-20,35468.23,16042.093900000002,4.233059250296495,0.9848197343453511,expanding
2021-01-21,30850.13,16150.997500000003,3.1766886738342692,0.9715639810426541,expanding
2021-01-22,32945.17,16269.00235,3.59175215246336,0.9791666666666666,expanding
2021-01-23,32078,16383.1054,3.376960787545897,0.9735099337748344,expanding
2021-01-24,32259.9,16497.2246,3.387246903122196,0.9735349716446124,expanding
2021-01-25,32254.2,16612.333450000002,3.358132120785032,0.9716713881019831,expanding
2021-01-26,32467.77,16728.2306,3.3746992649246503,0.9716981132075472,expanding
2021-01-27,30366.15,16833.8912,2.9295406934950985,0.9566446748350612,expanding
2021-01-28,33364.86,16954.201749999997,3.5069567150966776,0.9764595103578154,expanding
2021-01-29,34252.2,17079.24965,3.664054953289366,0.9793038570084666,expanding
2021-01-30,34262.88,17204.2848,3.634877211325786,0.9783834586466166,expanding
2021-01-31,33092.98,17323.761700000003,3.3630485360451066,0.968075117370892,expanding
2021-02-01,33526.37,17445.72495,3.423045753851756,0.9709193245778611,expanding
2021-02-02,35466.24,17577.284550000004,3.79692813767715,0.979381443298969,expanding
2021-02-03,37618.87,17719.527500000004,4.231930771921507,0.9840823970037453,expanding
2021-02-04,36936.66,17858.16585,4.042807450184085,0.9812909260991581,expanding
2021-02-05,38290.24,18003.813150000005,4.303699522445083,0.985981308411215,expanding
2021-02-06,39186.94,18152.797850000003,4.4647291811942305,0.988795518207283,expanding
2021-02-07,38795.69,18299.185500000007,4.335278937805383,0.9850746268656716,expanding
2021-02-08,46374.87,18483.043500000007,6.124910622098444,0.9990680335507922,expanding
2021-02-09,46420.42,18667.456600000005,6.0682983899251575,0.9981378026070763,expanding
2021-02-10,44807.58,18842.992400000003,5.59388195863314,0.9953488372093023,expanding
2021-02-11,47969.51,19033.18225,6.338780700927385,1,expanding
2021-02-12,47287.6,19214.470450000004,6.093673762903103,0.9972144846796658,expanding
2021-02-13,47153.69,19395.707550000003,5.994672337398012,0.9935064935064936,expanding
2021-02-14,48577.79,19583.09385,6.293042645249634,0.9990732159406858,expanding
2021-02-15,47911.1,19767.151300000005,6.056497825241588,0.9944444444444445,expanding
2021-02-16,49133.45,19956.14125,6.300838417972129,0.9990749306197965,expanding
2021-02-17,52119.71,20157.73395,7.009867627989698,1,expanding
2021-02-18,51552.6,20360.1402,6.781022877837854,0.9990766389658357,expanding
2021-02-19,55906,20583.57115,7.877680343621295,1,expanding
2021-02-20,55841.19,20806.81725,7.764856901870938,0.9990783410138249,expanding
2021-02-21,57408.57,21035.135549999995,8.107101179079573,1,expanding
2021-02-22,54087.67,21246.761599999998,7.115231761363734,0.9972401103955841,expanding
2021-02-23,48891,21433.24545,5.755500296272679,0.984375,expanding
2021-02-24,49676.2,21622.8194,5.882008499320356,0.9843893480257117,expanding
2021-02-25,47073.73,21799.779650000004,5.232081994192022,0.9788990825688073,expanding
2021-02-26,46276.87,21971.699400000005,5.010280516685672,0.9770852428964253,expanding
2021-02-27,46106.43,22145.27115,4.927971308882332,0.9761904761904762,expanding
2021-02-28,45135.66,22313.127800000002,4.680948843064842,0.9743824336688015,expanding
2021-03-01,49587.03,22502.162950000005,5.594939355324753,0.9826325411334552,expanding
2021-03-02,48440.65,22685.563500000004,5.289110463638473,0.9789954337899544,expanding
2021-03-03,50349.37,22878.048350000005,5.658617671058156,0.9826642335766423,expanding
2021-03-04,48374.09,23060.363800000003,5.175231633880033,0.97538742023701,expanding
2021-03-05,48751.71,23242.716700000004,5.2082565015163045,0.9754098360655737,expanding
2021-03-06,48882.2,23427.402650000007,5.188074882958275,0.9745222929936306,expanding
2021-03-07,50971.75,23623.488450000008,5.5869324720221165,0.98,expanding
2021-03-08,52375.17,23826.096550000006,5.840983210807341,0.9836512261580381,expanding
2021-03-09,54884.5,24042.862350000003,6.347912727504275,0.9945553539019963,expanding
2021-03-10,55851.59,24263.805500000002,6.5051859742534095,0.9945602901178604,expanding
2021-03-11,57773.16,24494.430650000006,6.8859272814266,0.9954710144927537,expanding
2021-03-12,57221.72,24721.798250000003,6.6841995572762505,0.9936651583710407,expanding
2021-03-13,61188.39,24971.148100000002,7.556791378686775,0.9972875226039783,expanding
2021-03-14,58968.31,25208.6825,6.943132842091564,0.994579945799458,expanding
2021-03-15,55605.2,25430.0566,6.111984516310929,0.9846570397111913,expanding
2021-03-16,56900.75,25656.9258,6.335206076191609,0.9882777276825969,expanding
2021-03-17,58912.97,25894.16145,6.720167836386439,0.9918918918918919,expanding
2021-03-18,57648.16,26123.846450000005,6.369785308286074,0.9891989198919892,expanding
2021-03-19,58030.01,26355.74895,6.389280490543448,0.9892086330935251,expanding
2021-03-20,58102.28,26586.650500000003,6.341264740394793,0.9865229110512129,expanding
2021-03-21,57351.56,26816.4656,6.117491275699202,0.9802513464991023,expanding
2021-03-22,54083.25,27036.177600000003,5.38884992189158,0.9650224215246637,expanding
2021-03-23,54340.89,27255.6508,5.389447833350968,0.9650537634408602,expanding
2021-03-24,52303.65,27466.335600000002,4.948143121437735,0.9561324977618622,expanding
2021-03-25,51293.78,27671.523500000007,4.717447690023748,0.9534883720930233,expanding
2021-03-26,55025.59,27894.784250000004,5.378350036539644,0.9633601429848079,expanding
